building_id,s_ocn,cust_name,man_employee_total,db_country_name,db_nace_code,db_employee_here,db_employee_total,db_sic_code,db_industry,db_industry_level_1,db_industry_level_2,db_industry_level_3,gl_revenue_year_2014,db_duns,sfdc_account_name,carrier_voice,colocation,colt_total,customer_asset_sales_data,customer_asset_sales_managed_services,data_centre_services,data_centre_services_installation_adjustment,data_installation_adjustment,dedicated_hosting,ethernet_point_to_point,ethernet_vpn,high_speed_service,incoming,in_services,intercompany_voice,internet_access,ip_voice,ipvpn_corporate,link,managed_service_installation_adjustment,other_bandwidth,other_misc_data,other_voice,professional_services,reseller_voice,shared_hosting,voice_connect,voice_line,others,channel
FRCOU-0000019445,22640,SOCIETE GENERALE,395,ENGLAND,67.12,0,395,6211,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","62 - Security & Commodity Brokers, Dealers, Exchanges & Services","Security brokers, dealers & flotation",442595.5833,536134091,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350591.94,95600.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3596.76,0.00,0.00,0.00,0.00,0.00,0
FRCOU-0000019445,39909,BORSA ITALIANA SPA,215,ITALY,67.12,0,215,6231,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","62 - Security & Commodity Brokers, Dealers, Exchanges & Services",Security & commodity exchanges,1002683.57,541911632,BORSA ITALIANA SPA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,422159.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,569324.46,0.00,0.00,0.00,0.00,0.00,11199.91,0.00,0.00,0.00,0.00,0.00,0
FRCOU-0000019445,83907,SWAPSWIRE LIMITED,94,ENGLAND,72.6,0,94,7379,Services,70..89 - Services,73 - Business Services,Computer related services N.E.C.,1253458.584,220250851,MARKITSERV LIMITED,0.00,569073.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204313.55,363412.64,0.00,0.00,0.00,0.00,107650.27,0.00,0.00,4822.31,0.00,0.00,4186.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCOU-0000019445,102896,FIDESSA PLC,665,ENGLAND,72.6,0,665,7379,Services,70..89 - Services,73 - Business Services,Computer related services N.E.C.,1658374.756,237887505,FIDESSA PLC,0.00,0.00,0.00,0.00,17492.32,0.00,0.00,0.00,0.00,1213260.39,47076.85,0.00,0.00,0.00,0.00,16654.78,0.00,0.00,57635.13,0.00,0.00,266330.93,0.00,39924.36,0.00,0.00,0.00,0.00,0.00,0
FRCOU-0000019445,677676,REUTERS LIMITED,4370,ENGLAND,74.87,0,4370,7389,Services,70..89 - Services,73 - Business Services,Business services N.E.C.,3903837.963,210246856,Reuters Limited,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2138573.69,963316.41,59534.06,0.00,0.00,0.00,65295.49,0.00,112158.44,417427.82,0.00,15447.54,7478.91,0.00,63684.08,0.00,0.00,0.00,60921.52,0.00,0
FRCOU-0000019445,773850,NEWEDGE GROUP,300,FRANCE,67.12,300,300,6211,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","62 - Security & Commodity Brokers, Dealers, Exchanges & Services","Security brokers, dealers & flotation",222306.35,401080239,NEWEDGE GROUP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164332.22,0.00,0.00,0.00,0.00,0.00,21780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36194.13,0.00,0
FRCOU-0000019445,868845,SOCIETE GENERALE DE PROMOTION ET DE FINANCEMENT IMMOBILIERS,122,FRANCE,70.32,122,122,6552,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",65 - Real Estate,Land developers exc. cemeteries,55546,393026026,SOCIETE GENERALE DE PROMOTION ET DE FINANCEMENT IMMOBILIERS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4536.00,0.00,0.00,0.00,0.00,0.00,51010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCOU-0000019445,4202110,SOCIETE GENERALE,40606,FRANCE,65.12,40606,40606,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,-11339.59902,275267813,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11599.63,260.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCOU-0000019445,4219220,SIA SPA,976,ITALY,72.3,0,976,7374,Services,70..89 - Services,73 - Business Services,Computer processing & data preparation,1386112.39,443093992,SIA S.p.A.,0.00,73911.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352221.22,28599.98,0.00,0.00,0.00,0.00,54039.96,0.00,251731.98,0.00,0.00,0.00,314023.33,0.00,311584.20,0.00,0.00,0.00,0.00,0.00,0
FRCOU-0000019445,FRCS.GENERALE,SOCIETE GENERALE,40606,FRANCE,65.12,40606,40606,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,924193.86,275267813,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,592163.12,20520.01,184800.00,0.00,0.00,0.00,15000.00,0.00,0.00,67490.73,0.00,0.00,39420.00,0.00,4800.00,0.00,0.00,0.00,0.00,0.00,0
FRCRE-0000004479,27338,PREPAR-VIE,50,FRANCE,66.01,50,50,6311,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",63 - Insurance Carriers,Life insurance,41660.67,393310834,PREPAR VIE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21260.67,0.00,0.00,0.00,0.00,0.00,20400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCRE-0000004479,57383,BRED BP,3900,FRANCE,65.12,3900,3900,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,623835.23,275259638,BRED BANQUE POPULAIRE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361795.08,0.00,40560.04,0.00,0.00,0.00,77200.00,0.00,0.00,22085.44,0.00,0.00,32310.00,0.00,9480.03,0.00,0.00,0.18,80404.46,0.00,0
FRCRE-0000009620,53282,INSTITUTION NATIONALE DES INVALIDES,0,FRANCE,85.11,0,0,8062,Services,70..89 - Services,80 - Health Services,General medical & surgical hospitals,44136,384943072,INSTITUTION NATIONALE DES INVALIDES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32976.00,0.00,0.00,0.00,0.00,0.00,11160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
FRCRE-0000011917,27338,PREPAR VIE,50,FRANCE,66.01,50,50,6311,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",63 - Insurance Carriers,Life insurance,41660.67,393310834,PREPAR VIE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21260.67,0.00,0.00,0.00,0.00,0.00,20400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCRE-0000011917,28575,ACCENTURE SAS,0,FRANCE,74.84,0,0,8742,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management consulting services,319037.88,267965973,ACCENTURE SAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91232.67,0.00,0.00,0.00,1118.25,0.00,175746.96,0.00,50940.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCRE-0000011917,57383,BRED BP,3900,FRANCE,65.12,3900,3900,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,623835.23,275259638,BRED BANQUE POPULAIRE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361795.08,0.00,40560.04,0.00,0.00,0.00,77200.00,0.00,0.00,22085.44,0.00,0.00,32310.00,0.00,9480.03,0.00,0.00,0.18,80404.46,0.00,0
FRCRE-0000011917,4052492,CPRP SNCF,200,FRANCE,75.12,200,200,8322,Services,70..89 - Services,83 - Social Services,Individual & family social services,119477.55,765628532,CPRPSNCF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109677.58,0.00,0.00,0.00,0.00,0.00,4399.97,0.00,0.00,0.00,0.00,0.00,0
FRCRE-0000011917,4239730,SER2S,46,FRANCE,64.2,46,46,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,24000,261514154,SER2S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
FRCRE-0000011917,A0115869,LABORATOIRES BOUCHARA RECORDATI SAS,403,FRANCE,70.32,403,403,6519,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",65 - Real Estate,Lessors of real property N.E.C.,9000,275942779,LABORATOIRES BOUCHARA RECORDATI SaS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCRE-0000011917,A0161925,FOLIATEAM-TRS- SAS,1,0,0,0,0,0,0,0,0,0,967671.79,0,Foliateam-TRS- SAS,0.00,0.00,63241.86,0.00,0.00,0.00,0.00,0.00,558.00,100748.22,0.00,0.00,0.00,577.70,0.00,405674.43,20103.25,25700.83,7323.88,0.00,0.00,4687.17,0.00,0.00,124933.15,0.00,0.00,214123.30,0.00,FRANCHISE
FRCRE-0000011917,A0168866,GLOBALLIANCE,6,0,0,0,0,0,0,0,0,0,1640.99,0,GLOBALLIANCE,0.00,0.00,1098.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,542.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
FRCRE-0000011917,A0170438,A.N.P.E.E.C.,20,0,0,0,0,0,0,0,0,0,6729.99,0,A.N.P.E.E.C.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5933.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796.99,0.00,AGENTS
FRCRO-0000002435,32037,AXA INVESTMENT MANAGERS,0,FRANCE,67.12,0,0,6211,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","62 - Security & Commodity Brokers, Dealers, Exchanges & Services","Security brokers, dealers & flotation",61946.03,494883445,AXA Investment Managers Paris,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47846.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14099.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000002435,33029,INFORMATIQUE CDC,806,FRANCE,72.22,806,806,7371,Services,70..89 - Services,73 - Business Services,Computer programming services,575080.59,278142864,INFORMATIQUE CDC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,391395.95,0.00,3812.40,0.00,0.00,0.00,140014.80,0.00,6120.11,8575.44,0.00,0.00,0.00,0.00,22903.34,0.00,0.00,0.00,2258.55,0.00,0
FRCRO-0000002435,33044,NATIXIS,0,FRANCE,65.23,0,0,6726,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Unit investment trusts,683278.48,262587871,NATIXIS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,343536.52,0.00,0.00,0.00,0.00,0.00,113907.14,0.00,0.00,47202.56,0.00,0.00,43276.66,0.00,-320.00,0.00,0.00,113.70,133161.90,0.00,0
FRCRO-0000002435,3582358,BNP PARIBAS SFDI,0,FRANCE,65.12,3,0,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,1824,390740863,BNP PARIBAS SFDI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1824.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000002435,3795623,BNP PARIBAS SIG,0,FRANCE,65.12,1700,0,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,1823347.36,395067239,BNP PARIBAS PARTNERS FOR INNOVATION,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,838997.05,207928.61,646871.45,0.00,0.00,0.00,0.00,0.00,3119.89,14837.66,0.00,15000.00,96592.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000002435,3828194,BNP PARIBAS REAL ESTATE,78,FRANCE,67.12,78,78,6211,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","62 - Security & Commodity Brokers, Dealers, Exchanges & Services","Security brokers, dealers & flotation",211385.8,260806021,BNP Paribas Real Estate,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68940.00,0.00,0.00,0.00,835.42,0.00,11340.00,123713.99,0.00,0.00,0.00,0.00,0.00,0.00,-64.50,0.00,0.00,0.00,6620.89,0.00,0
FRCRO-0000002435,4193899,SBTG,10,FRANCE,74.6,10,10,7381,Services,70..89 - Services,73 - Business Services,"Detective, guard & armoured car services",2628,272844820,SBTG,0.00,0.00,2628.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
FRCRO-0000002435,4217622,GIE AXA TECHNOLOGY SERVICES FRANCE,0,FRANCE,67.2,3,0,6411,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","64 - Insurance Agents, Brokers & Service","Insurance agents, brokers & service",3364213.59,347431678,GIE AXA Technology Services France,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31034.97,0.00,0.00,0.00,28120.86,0.00,139356.94,0.00,2009412.32,11480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107451.61,1037356.89,0.00,0
FRCRO-0000002435,BE000110,FORTIS BANK,19528,BELGIUM,65.11,0,19528,6029,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,"Commercial banks, N.E.C.",170248.18,370000432,BNP Paribas Fortis,0.00,46102.27,0.00,0.00,0.00,25000.00,0.00,0.00,0.00,25825.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4620.00,0.00,56827.20,0.00,0.00,2873.00,0.00,0.00,0.00,9000.00,0.00,0
FRCRO-0000002435,FRCBNPSG,BNP PARIBAS SIG,0,FRANCE,65.12,1700,0,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,771009.87,395067239,BNP PARIBAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1200.00,0.00,0.00,276877.46,1330.00,123606.08,0.00,0.00,0.00,0.00,44999.99,0.00,0.00,0.00,322996.34,0.00,0
FRCRO-0000002435,FRCGAM,GAM,0,FRANCE,74.87,0,0,7389,Services,70..89 - Services,73 - Business Services,Business services N.E.C.,880943.5,263944167,GIE GAM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255236.02,0.00,7920.00,0.00,0.00,46740.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,571047.48,0.00,0
FRCRO-0000002435,FRCS.GENERALE,SOCIETE GENERALE(FR),40606,FRANCE,65.12,40606,40606,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,924193.86,275267813,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,592163.12,20520.01,184800.00,0.00,0.00,0.00,15000.00,0.00,0.00,67490.73,0.00,0.00,39420.00,0.00,4800.00,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000005542,28692,ADP GSI FRANCE,18,FRANCE,51.9,18,18,5099,Wholesale Trade,50..51 - Wholesale Trade,50 - Wholesale Trade - Durable Goods,"Durable goods, N.E.C.",881059.16,394762269,ADP GSI FRANCE,0.00,115476.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219030.71,423115.51,0.00,0.00,0.00,0.00,-548.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123984.99,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000005542,3795623,BNP PARIBAS PARTNERS FOR INNOVATION,0,FRANCE,65.12,1700,0,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,1823347.36,395067239,BNP PARIBAS PARTNERS FOR INNOVATION,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,838997.05,207928.61,646871.45,0.00,0.00,0.00,0.00,0.00,3119.89,14837.66,0.00,15000.00,96592.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000005542,A0143721,CRÉDIT MUTUEL ARKÉA / SIX TELEKURS,0,FRANCE,65.23,0,0,6726,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Unit investment trusts,8448,272699088,SIX Financial information,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8448.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000005542,FRCS.GENERALE,SOCIETE GENERALE,40606,FRANCE,65.12,40606,40606,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,924193.86,275267813,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,592163.12,20520.01,184800.00,0.00,0.00,0.00,15000.00,0.00,0.00,67490.73,0.00,0.00,39420.00,0.00,4800.00,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000010262,26262,GDF SUEZ,0,FRANCE,40.22,50,0,4922,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services","49 - Electric, Gas & Sanitary Services",Natural gas transmission,453594.35,260085499,GDF SUEZ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-967.76,2031.36,0.00,0.00,419140.90,0.00,28153.22,0.00,0.00,0.00,0.00,0.00,2136.63,0.00,3100.00,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000010262,33999,CASINO,379,FRANCE,0,379,379,7371,Services,70..89 - Services,73 - Business Services,Computer programming services,194125.94,266280572,CASINO INFORMATION TECHNOLOGY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52680.00,0.00,0.00,0.00,0.00,0.00,129445.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12000.00,0.00,0.00,0.00,0.00,0.00,0
FRCRO-0000010262,4217622,GIE AXA TECHNOLOGY SERVICES FRANCE,0,FRANCE,67.2,3,0,6411,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","64 - Insurance Agents, Brokers & Service","Insurance agents, brokers & service",3364213.59,347431678,GIE AXA Technology Services France,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31034.97,0.00,0.00,0.00,28120.86,0.00,139356.94,0.00,2009412.32,11480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107451.61,1037356.89,0.00,0
FRELA-0000002431,4101452,SYSTEMES TECHNOLOGIQUES D'ECHANGE ET DE TRAITEMENT,53,FRANCE,72.6,53,53,7379,Services,70..89 - Services,73 - Business Services,Computer related services N.E.C.,551875.46,276732109,SYSTEMES TECHNOLOGIQUES D'ECHANGE ET DE TRAITEMENT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14719.81,0.00,475685.30,0.00,0.00,0.00,61470.54,0.00,-0.19,0.00,0.00,0.00,0.00,0.00,0
FRELA-0000009758,4027879,THALES SERVICES SAS,3534,FRANCE,74.2,3534,3534,8711,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Engineering services,120142.74,392080805,Thales Services SAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16800.00,0.00,0.00,0.00,0.00,0.00,103342.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRELA-0000009758,4101452,SYSTEMES TECHNOLOGIQUES D'ECHANGE ET DE TRAITEMENT,53,FRANCE,72.6,53,53,7379,Services,70..89 - Services,73 - Business Services,Computer related services N.E.C.,551875.46,276732109,SYSTEMES TECHNOLOGIQUES D'ECHANGE ET DE TRAITEMENT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14719.81,0.00,475685.30,0.00,0.00,0.00,61470.54,0.00,-0.19,0.00,0.00,0.00,0.00,0.00,0
FREME-0000019717,4070710,WISECOM,0,0,0,0,0,0,0,0,0,0,5558.83,0,WISECOM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3309.68,0.00,0.00,0.00,2249.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
FREME-0000019717,A0118274,ALTERGAZ,94,FRANCE,40.22,94,94,4922,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services","49 - Electric, Gas & Sanitary Services",Natural gas transmission,54533.93,276803074,ENI GAS & POWER FRANCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12960.00,0.00,0.00,0.00,0.00,0.00,41569.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.77,0.00,0.00,AGENTS
FREME-0000019717,A0171311,FICHET BAUCHE TELESURVEILLANCE,20,0,0,0,0,0,0,0,0,0,3365.66,0,FICHET BAUCHE TELESURVEILLANCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00,2554.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,738.82,0.00,AGENTS
FRFON-0000005092,22640,SOCIETE GENERALE,395,ENGLAND,67.12,0,395,6211,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","62 - Security & Commodity Brokers, Dealers, Exchanges & Services","Security brokers, dealers & flotation",442595.5833,536134091,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350591.94,95600.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3596.76,0.00,0.00,0.00,0.00,0.00,0
FRFON-0000005092,FRCS.GENERALE,SOCIETE GENERALE(FR),40606,FRANCE,65.12,40606,40606,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,924193.86,275267813,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,592163.12,20520.01,184800.00,0.00,0.00,0.00,15000.00,0.00,0.00,67490.73,0.00,0.00,39420.00,0.00,4800.00,0.00,0.00,0.00,0.00,0.00,0
FRFON-0000009404,4217622,GIE AXA TECHNOLOGY SERVICES FRANCE,0,FRANCE,67.2,3,0,6411,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","64 - Insurance Agents, Brokers & Service","Insurance agents, brokers & service",3364213.59,347431678,GIE AXA Technology Services France,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31034.97,0.00,0.00,0.00,28120.86,0.00,139356.94,0.00,2009412.32,11480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107451.61,1037356.89,0.00,0
FRFON-0000009404,FRCGIE AXA,GIE AXA,0,FRANCE,66.01,1,0,6311,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",63 - Insurance Carriers,Life insurance,0,269869694,GIE AXA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
FRFON-0000015138,FRCS.GENERALE,SOCIETE GENERALE(FR),40606,FRANCE,65.12,40606,40606,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,924193.86,275267813,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,592163.12,20520.01,184800.00,0.00,0.00,0.00,15000.00,0.00,0.00,67490.73,0.00,0.00,39420.00,0.00,4800.00,0.00,0.00,0.00,0.00,0.00,0
FRFON-0000015789,22640,SOCIETE GENERALE,395,ENGLAND,67.12,0,395,6211,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","62 - Security & Commodity Brokers, Dealers, Exchanges & Services","Security brokers, dealers & flotation",442595.5833,536134091,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350591.94,95600.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3596.76,0.00,0.00,0.00,0.00,0.00,0
FRFON-0000015789,FRCS.GENERALE,SOCIETE GENERALE(FR),40606,FRANCE,65.12,40606,40606,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,924193.86,275267813,Societe Generale,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,592163.12,20520.01,184800.00,0.00,0.00,0.00,15000.00,0.00,0.00,67490.73,0.00,0.00,39420.00,0.00,4800.00,0.00,0.00,0.00,0.00,0.00,0
FRFON-0000015989,A0139663,IP ACS,5,FRANCE,74.87,5,5,7389,Services,70..89 - Services,73 - Business Services,Business services N.E.C.,2224863.41,265259270,IP ACS,0.00,144662.89,24305.69,0.00,0.00,0.00,0.00,0.00,79558.59,243620.61,106221.75,0.00,0.00,0.00,0.00,1333767.93,7656.70,59070.99,11936.11,0.00,0.00,9512.20,0.00,-532.50,0.00,13261.59,2922.96,188897.90,0.00,FRANCHISE
