building_id,s_ocn,cust_name,man_employee_total,db_country_name,db_nace_code,db_employee_here,db_employee_total,db_sic_code,db_industry,db_industry_level_1,db_industry_level_2,db_industry_level_3,gl_revenue_year_2014,db_duns,sfdc_account_name,carrier_voice,colocation,colt_total,customer_asset_sales_data,customer_asset_sales_managed_services,data_centre_services,data_centre_services_installation_adjustment,data_installation_adjustment,dedicated_hosting,ethernet_point_to_point,ethernet_vpn,high_speed_service,incoming,in_services,intercompany_voice,internet_access,ip_voice,ipvpn_corporate,link,managed_service_installation_adjustment,other_bandwidth,other_misc_data,other_voice,professional_services,reseller_voice,shared_hosting,voice_connect,voice_line,others,channel
FRAUB-0000007149,4196252,CANAL+ DISTRIBUTION,1100,FRANCE,64.2,1100,1100,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,0,383205135,CANAL+ DISTRIBUTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIRECT
FRAUB-0000007149,4217066,TIS FRANCE SAS,19,FRANCE,0,19,19,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,640911.38,280504775,TIS FRANCE SAS,0,0,0,0,0,0,0,0,0,227147.1,222649.32,0,0,0,0,50204.85,0,6375.95,105841.29,0,0,28692.87,0,0,0,0,0,0,0,WHOLESALE
FRAUB-0000007149,A0123048,ENTRATEL,18,FRANCE,45.34,18,18,1796,Construction,15..17 - Construction,17 - Construction - Special Trade Contractors,Installation of building equipment N.E.C.,433166.89,390560238,Entratel,0,0,28270.54,0,0,0,0,0,0,44910.32,0,0,0,28681.16,0,127689.63,5909.71,22928,0,0,0,0,0,-41.75,54489.59,0,-7,120336.69,0,WHOLESALE
FRAUB-0000007149,A0127068,TECH4FIELD,10,FRANCE,22.15,10,10,2741,Manufacturing,20..39 - Manufacturing,"27 - Printing, Publishing & Allied Industries",Miscellaneous publishing,13983.37,274943989,Tech4Field,0,0,0,0,0,0,0,0,0,0,0,0,0,3243.36,0,0,0,0,0,0,0,0,0,0,0,0,0,10740.01,0,WHOLESALE
FRAUB-0000007149,A0156552,NUMERGY,1,0,0,0,0,0,0,0,0,0,165932.55,0,NUMERGY,0,0,0,0,0,0,0,0,0,83323.33,0,0,0,0,0,16308.01,9369.22,56931.99,0,0,0,0,0,0,0,0,0,0,0,DIRECT
FRAUB-0000007149,A0160393,ADAGIO S.A.S,558,0,0,0,0,0,0,0,0,0,5400,0,ADAGIO S.A.S,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AGENTS
FRAUB-0000007149,FRCCABLE,CABLE & WIRELESS,1,FRANCE,74.84,1,1,7389,Services,70..89 - Services,73 - Business Services,Business services N.E.C.,2272540.09,264786562,CABLE & WIRELESS SAS,0,0,0,0,0,0,0,0,0,1759983.96,208088.98,0,0,511.12,0,13644.04,0,0,300811.99,0,0,0,0,-10500,0,0,0,0,0,WHOLESALE
FRAUB-0000007149,FRCCEL-LONDRE,COLT TELECOMMUNICATIONS,1086,ENGLAND,64.2,0,1086,4899,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Communications services N.E.C.,0,504787904,Colt Technology Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COLT
FRAUB-0000007149,FRCS.GENERALE,SOCIETE GENERALE,40606,FRANCE,65.12,40606,40606,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,924193.86,275267813,Societe Generale,0,0,0,0,0,0,0,0,0,592163.12,20520.01,184800,0,0,0,15000,0,0,67490.73,0,0,39420,0,4800,0,0,0,0,0,DIRECT
FRAUB-0000007149,FRCXPEDITE,XPEDITE SYSTEMS,0,FRANCE,65.23,0,0,6726,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Unit investment trusts,6001.56,505201603,XPEDITE SYSTEMS,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,3508.53,0,0,0,0,0,0,0,0,2133.03,0,WHOLESALE
FRAUB-0000007213,26329,AT&T GLOBAL NETWORK SERVICES FRANCE SAS,170,FRANCE,64.2,170,170,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,7215527.91,504341913,AT&T Global Network Services France SAS,0,0,0,0,0,0,0,0,0,280329.1,5369810.15,0,0,0,0,0,0,0,1468958.19,0,0,96430.47,0,0,0,0,0,0,0,STRATEGIC
FRAUB-0000007213,890117,SELECTA MANAGEMENT AG,52,SWITZERLAND,74.12,52,52,8721,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services","Accounting, auditing & bookkeeping",720618.5045,487991473,Selecta Management AG,0,86014.07304,0,0,0,0,0,0,0,13811.6593,0,0,0,0,0,194.2747853,0,616585.1254,0,0,0,0,0,4013.371952,0,0,0,0,0,AGENTS
FRAUB-0000007213,3928940,BT FRANCE,417,FRANCE,0,417,417,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,8000057.69,739959369,BT FRANCE,19040,0,0,0,0,0,0,0,0,2937692.86,2331115.25,289493.92,0,340389.65,0,261398.97,0,0,985834.14,0,260160.78,35577.42,0,-4570,1881.72,0,15728.41,526314.57,0,STRATEGIC
FRAUB-0000007213,A0160113,MC GROUP,0,0,0,0,0,0,0,0,0,0,5280,0,MC Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,WHOLESALE
FRAUB-0000009875,FRCCOLT,COLT(FR),300,0,0,0,0,0,0,0,0,0,0,0,Colt Technology Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COLT
FRAUB-0000009875,FRKFT,ORANGE,218523,FRANCE,64.2,88996,218523,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,64248201.35,380948745,Orange,0,0,0,0,0,0,0,0,0,0,0,0,316282.66,63929374.55,0,0,0,0,0,0,0,0,2544.14,0,0,0,0,0,0,STRATEGIC
FRAUB-0000012591,22533,NYSE EURONEXT TECHNOLOGY LIMITED,269,ENGLAND,74.15,0,269,6719,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Offices of holding companies N.E.C.,1772866.965,398727107,NYSE Technologies Limited,0,0,0,0,0,0,0,0,0,1518169.656,0,0,0,0,0,0,0,0,68101.9459,0,179944.0021,-2463.315432,0,3733.445928,0,0,0,5381.230804,0,DIRECT
FRAUB-0000012591,22769,ETRALI,108,FRANCE,72.6,108,108,7376,Services,70..89 - Services,73 - Business Services,Computer facilities management services,501660.17,383214590,ETRALI FRANCE SA,0,0,0,0,0,0,0,0,0,368430.6,0,0,0,-129.38,0,28580.29,0,0,104778.66,0,0,0,0,0,0,0,0,0,0,WHOLESALE
FRAUB-0000012591,23124,TELSTRA EUROPE LIMITED,202,ENGLAND,64.2,0,202,4899,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Communications services N.E.C.,1157318.713,238389519,TELSTRA EUROPE LIMITED,0,0,0,0,0,0,0,0,0,550716.0982,33353.82625,0,0,0,0,12904.0783,0,430989.7301,129288.6961,0,0,507.1186784,0,-440.8346114,0,0,0,0,0,WHOLESALE
FRAUB-0000012591,25398,INTERACTIVE DATA (EUROPE) LIMITED,0,ENGLAND,22.12,0,0,2711,Manufacturing,20..39 - Manufacturing,"27 - Printing, Publishing & Allied Industries",Newspaper publishing & printing,459427.3498,232162362,INTERACTIVE DATA (EUROPE) LIMITED,0,9674.346486,0,0,0,0,0,0,0,301826.9849,60316.74409,0,0,0,0,0,0,0,66737.85429,0,0,0,0,20871.42006,0,0,0,0,0,DIRECT
FRAUB-0000012591,26329,AT&T GLOBAL NETWORK SERVICES FRANCE SAS,170,FRANCE,64.2,170,170,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,7215527.91,504341913,AT&T Global Network Services France SAS,0,0,0,0,0,0,0,0,0,280329.1,5369810.15,0,0,0,0,0,0,0,1468958.19,0,0,96430.47,0,0,0,0,0,0,0,STRATEGIC
FRAUB-0000012591,28499,ATOS ORIGIN INFOGERANCE,4085,FRANCE,0,4085,4085,7376,Services,70..89 - Services,73 - Business Services,Computer facilities management services,951862.3,260264163,ATOS ORIGIN INFOGERANCE,0,0,0,0,0,0,0,0,0,267929.09,0,490568,0,0,0,29880,34187.75,12320,14274.48,0,35000,0,0,31799.94,0,0,0,35903.04,0,WHOLESALE
FRAUB-0000012591,34003,EUROPCAR INFORMATION SERVICES,5000,FRANCE,0,328,5000,6719,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Offices of holding companies N.E.C.,3641406.62,275141513,EUROPCAR INFORMATION SERVICES,0,0,0,0,114757.11,0,0,0,0,85604.15,0,0,0,4826.06,0,1800.02,0,1930061.84,65627.88,0,0,0,0,1438729.56,0,0,0,0,0,DIRECT
FRAUB-0000012591,57979,SingTel (Europe) Ltd,31,ENGLAND,64.2,31,31,4899,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Communications services N.E.C.,868194.7756,536219249,SingTel (Europe) Ltd,0,0,0,0,0,0,0,0,0,557260.5286,0,0,0,0,0,0,0,0,310934.2469,0,0,0,0,0,0,0,0,0,0,WHOLESALE
FRAUB-0000012591,75552,NETSIZE,108,FRANCE,64.2,108,108,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,236381.16,500105833,NETSIZE,0,21480,0,0,0,0,0,0,0,40801.16,0,0,0,0,0,111100,0,0,0,0,63000,0,0,0,0,0,0,0,0,WHOLESALE
FRAUB-0000012591,102895,P&T LUXEMBOURG,0,LUXEMBOURG,0,0,0,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,998763.39,400750774,P&T Luxembourg,140164.45,48000,0,0,0,0,0,0,0,321355.36,322034.15,0,0,0,0,0,0,0,127034.42,0,18299.95,21875.06,0,0,0,0,0,0,0,WHOLESALE
FRAUB-0000012591,794281,INTERWAY,73,FRANCE,74.84,73,73,8742,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management consulting services,224396.1,382592855,INTERWAY,0,48600,0,0,0,0,0,0,4800,50781.01,0,0,0,807.4,0,81903.67,6617.18,13910.84,0,0,0,0,0,-818.75,0,0,0,17794.75,0,AGENTS
FRAUB-0000012591,893508,SINGTEL (EUROPE) LTD,31,ENGLAND,64.2,31,31,4899,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Communications services N.E.C.,245802.3234,536219249,SINGTEL (EUROPE) LTD,0,0,0,0,0,0,0,0,0,226328.8214,0,0,0,0,0,0,0,0,19473.50199,0,0,0,0,0,0,0,0,0,0,WHOLESALE
