building_id,s_ocn,cust_name,man_employee_total,db_country_name,db_nace_code,db_employee_here,db_employee_total,db_sic_code,db_industry,db_industry_level_1,db_industry_level_2,db_industry_level_3,gl_revenue_year_2014,db_duns,sfdc_account_name,carrier_voice,colocation,colt_total,customer_asset_sales_data,customer_asset_sales_managed_services,data_centre_services,data_centre_services_installation_adjustment,data_installation_adjustment,dedicated_hosting,ethernet_point_to_point,ethernet_vpn,high_speed_service,incoming,in_services,intercompany_voice,internet_access,ip_voice,ipvpn_corporate,link,managed_service_installation_adjustment,other_bandwidth,other_misc_data,other_voice,professional_services,reseller_voice,shared_hosting,voice_connect,voice_line,others,channel
DEFRA-0000001971,A0150670,HPI GERMANY HOTELBESITZ GMBH,207,0,0,0,0,0,0,0,0,0,9930.15,0,HPI Germany Hotelbesitz GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6672.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3258.15,0.00,AGENTS
DEFRA-0000001971,A0130914,HPI FLEET MOBILITY GMBH,4,GERMANY,74.84,0,4,7389,Services,70..89 - Services,73 - Business Services,Business services N.E.C.,1479.94,340851340,HPI Fleet Mobility GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1007.75,472.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,A0128958,HOTWIRE PUBLIC RELATIONS LIMITED,50,ENGLAND,74.84,50,50,8742,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management consulting services,-2568.758516,219279333,HOTWIRE PUBLIC RELATIONS LIMITED,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2568.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,645120,HOTWIRE PR GERMANY GMBH,15,GERMANY,74.14,15,15,8743,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Public relations services,7674.75,344485557,Hotwire Public Relations Germany GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7399.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.15,0.00,AGENTS
DEFRA-0000001971,3607222,HOTEL ZENTRUM,8,GERMANY,55.1,8,8,7011,Services,70..89 - Services,"70 - Hotels, Rooming Houses, Camps & other Lodging Places",Hotels & motels,438.83,318227147,Hotel Zentrum,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,438.83,0.00,TELESALES
DEFRA-0000001971,3167891,HOTEL VICTORIA BETRIEBS- UND VERWALTUNGS GMBH,10,GERMANY,55.1,10,10,7011,Services,70..89 - Services,"70 - Hotels, Rooming Houses, Camps & other Lodging Places",Hotels & motels,737.4,343574927,Hotel Victoria Betriebs- und Verwaltungs GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,737.40,0.00,TELESALES
DEFRA-0000001971,4149735,HOTEL TOPAS B. ZAMBERK U. I.LESLAU GBR,0,GERMANY,0,60,0,4522,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",45 - Transportation by Air,"Air transportation, non scheduled",3793.21,321204414,Qantas Airways Limited,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-425.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4218.21,0.00,AGENTS
DEFRA-0000001971,A0162044,HOTEL SCHLOSS REINHARTSHAUSEN GMBH & CO.KG,76,0,0,0,0,0,0,0,0,0,16680,0,Hotel Schloss Reinhartshausen GmbH & Co.KG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,527349,HOTEL OPERA LUTZ KG,12,GERMANY,55.1,12,12,7011,Services,70..89 - Services,"70 - Hotels, Rooming Houses, Camps & other Lodging Places",Hotels & motels,3610.99,342552171,Hotel Opera Lutz KG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1054.99,0.00,AGENTS
DEFRA-0000001971,892302,HOTEL NEUE KRAEME,7,GERMANY,55.23,7,7,7041,Services,70..89 - Services,"70 - Hotels, Rooming Houses, Camps & other Lodging Places",Membership hotels & lodging houses,544.85,322629312,Hotel Neue Kräme,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544.85,0.00,TELESALES
DEFRA-0000001971,3639331,HOTEL CONTINENTAL ALLG. HOTEL- UND GASTSTAETTEN GM,0,GERMANY,0,0,0,9999,Public Administration,91..99 - Public Administration,99 - Non Classified Establishments,Non classified establishments,1125.27,323783035,Hotel Continental Allg. Hotel- und Gaststätten GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1125.27,0.00,TELESALES
DEFRA-0000001971,33055,HOTEL AMBASSADOR,10,GERMANY,55.1,10,10,7011,Services,70..89 - Services,"70 - Hotels, Rooming Houses, Camps & other Lodging Places",Hotels & motels,1580.03,341508059,HOTEL AMBASSADOR GMBH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1580.03,0.00,TELESALES
DEFRA-0000001971,3170012,HOSPITALITY SERVICES DEUTSCHLAND PLUS GMBH,15,GERMANY,74.84,15,15,8742,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management consulting services,47760.57,344516583,Hospitality Services Deutschland Plus GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44173.74,3586.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,503525,HONICO SYSTEMS GMBH,4,GERMANY,72.22,4,4,7371,Services,70..89 - Services,73 - Business Services,Computer programming services,0,316132773,Honico Systems GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,DE63872,HOME OF THE BRAVE,10,GERMANY,74.14,10,10,8743,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Public relations services,25260,315277272,Home of the Brave Internet Technology Based Solutions GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11040.00,0.00,0.00,0.00,0.00,0.00,14220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,A0155332,HOIST INTERNATIONAL AB,369,0,0,0,0,0,0,0,0,0,244346.08,0,Hoist International AB,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217106.10,0.00,0.00,0.00,0.00,0.00,25799.98,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,A0122034,HOERBIGER DEUTSCHLAND HOLDING GMBH,1,AUSTRIA,74.15,1,1,6719,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Offices of holding companies N.E.C.,353749.52,300893984,Hoerbiger Deutschland Holding GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353749.40,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000001971,521700,HLB TROPICAL FOOD GMBH,11,GERMANY,51.31,11,11,5148,Wholesale Trade,50..51 - Wholesale Trade,51 - Wholesale Trade - Non durable Goods,Fresh fruits & vegetables,1948.56,340365741,HLB Tropical Food GmbH,0,0.00,1948.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,DE5698,HHLA HAMBURGER HAFEN UND LOGISTIK AG,0,GERMANY,61.1,0,0,4491,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",44 - Water Transportation,Marine cargo handling,21189.06,333372006,HHLA Hamburger Hafen und Logistik AG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21189.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,DE73619,H. HAERTNER GMBH,29,GERMANY,45.33,29,29,1711,Construction,15..17 - Construction,17 - Construction - Special Trade Contractors,"Plumbing, heating & airconditioning",4449.7,320468200,Härtner Haustechnik GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1548.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2901.70,0.00,AGENTS
DEFRA-0000001971,95214,HEWLETT-PACKARD (SCHWEIZ) GMBH,0,SWITZERLAND,72.3,0,0,7374,Services,70..89 - Services,73 - Business Services,Computer processing & data preparation,56290.78147,481825685,Hewlett-Packard (Schweiz) GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34849.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21440.88,0.00,0.00,0.00,0.00,-0.05,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000001971,501954,HEWITT ASSOCIATES GMBH,180,GERMANY,74.14,0,180,8748,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Business consulting services N.E.C.,7382.7,326536885,Aon Hewitt GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6982.79,0.00,AGENTS
DEFRA-0000001971,DE62361,HEUKING KUEHN LUEER WOJTEK,706,GERMANY,74.11,0,706,8111,Services,70..89 - Services,81 - Legal Services,Legal services,245041.23,323591966,Heuking Kühn Lüer Wojtek,0,26699.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189462.01,0.00,0.00,0.00,0.00,14759.56,2574.51,1300.00,0.00,0.00,0.00,0.00,0.00,1200.00,0.00,0.00,0.00,9046.12,0.00,AGENTS
DEFRA-0000001971,HES92,HESSISCHE KRANKENHAUSGESELLSCHAFT E. V.,29,GERMANY,91.33,29,29,8641,Services,70..89 - Services,86 - Membership Organizations,"Civic, social & fraternal associations",5106.58,325841430,Hessische Krankenhausgesellschaft e. V.,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2813.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2293.58,0.00,AGENTS
DEFRA-0000001971,624031,HERRWERTH + PARTNER MARKETING AG,21,GERMANY,74.4,21,21,7311,Services,70..89 - Services,73 - Business Services,Advertising agencies,0,317927572,Herrwerth + Partner Marketing AG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TELESALES
DEFRA-0000001971,3571593,HERING SCHUPPENER HEALTHCARE UNTERNEHMENSBERATUNG,19,GERMANY,74.4,0,19,7312,Services,70..89 - Services,73 - Business Services,Outdoor advertising services,4914.55,330500062,HERING SCHUPPENER Healthcare Unternehmensberatung für Gesundheitskommunikation GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1536.00,0.00,0.00,0.00,0.00,0.00,0.00,2769.51,0.00,0.00,0.00,0.00,609.04,0.00,AGENTS
DEFRA-0000001971,3633570,HERING SCHUPPENER CONSULTING STRATEGIEBERATUNG F07,0,GERMANY,93.05,0,0,8999,Services,70..89 - Services,89 - Services Not Elsewhere Classified,Services N.E.C.,30401.43,507276819,Hering Schuppener Consulting Strategieberatung für Kommunikation GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20285.00,0.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7366.43,0.00,0
DEFRA-0000001971,3633570,HERING SCHUPPENER CONSULTING STRATEGIEBERATUNG F03,0,GERMANY,93.05,0,0,8999,Services,70..89 - Services,89 - Services Not Elsewhere Classified,Services N.E.C.,30401.43,507276819,Hering Schuppener Consulting Strategieberatung für Kommunikation GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20285.00,0.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7366.43,0.00,0
DEFRA-0000001971,3633570,HERING SCHUPPENER CONSULTING S,0,GERMANY,93.05,0,0,8999,Services,70..89 - Services,89 - Services Not Elsewhere Classified,Services N.E.C.,30401.43,507276819,Hering Schuppener Consulting Strategieberatung für Kommunikation GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20285.00,0.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7366.43,0.00,0
DEFRA-0000001971,3824385,HENRY UND EMMA BUDGE-STIFTUNG,150,GERMANY,85.31,150,150,8361,Services,70..89 - Services,83 - Social Services,Residential care,14341.65,319417028,Henry und Emma BUDGE-STIFTUNG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.22,14336.43,0.00,AGENTS
DEFRA-0000001971,22651,HENDERSON ADMINISTRATION,798,ENGLAND,65.22,0,798,6111,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",61 - Non Depository Institutions,Fed sponsored credit agencies,2171.279457,397154378,HENDERSON ADMINISTRATION LIMITED,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2171.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000001971,4186624,HEIDELBERGER LEBENSVERSICHERUNG AG,315,GERMANY,66.01,0,315,6311,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",63 - Insurance Carriers,Life insurance,53838.67,341144228,Heidelberger Lebensversicherung AG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53838.67,0.00,AGENTS
DEFRA-0000001971,55664,HBC  HAMBURGER BUSINESS CENTER GMBH,7,GERMANY,74.85,7,7,7338,Services,70..89 - Services,73 - Business Services,Secretarial & court reporting services,9904.39,328906958,HBC- Hamburger Businesscenter,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6724.39,0.00,AGENTS
DEFRA-0000001971,616813,HAY MANAGEMENT CONSULTANTS GMB,110,GERMANY,74.14,0,110,8748,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Business consulting services N.E.C.,19085.19,322867557,Hay Group GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1908.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17177.19,0.00,AGENTS
DEFRA-0000001971,A0129743,HAWKPOINT PARTNERS LIMITED,0,GERMANY,74.14,0,0,8742,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management consulting services,19421.55,342089635,Canaccord Genuity Limited (Niederlassung Frankfurt am Main),0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,0.00,7800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5621.55,0.00,0
DEFRA-0000001971,605621,HAUCK & AUFHAEUSER,37,GERMANY,74.87,0,37,7389,Services,70..89 - Services,73 - Business Services,Business services N.E.C.,0,344538181,Hauck & Aufhäuser Corporate Finance AG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,4014783,HAS GMBH & BETRIEBS CO. KG,300,GERMANY,25.24,0,300,3089,Manufacturing,20..39 - Manufacturing,30 - Rubber & Miscellaneous Plastics Products,Plastics products N.E.C.,2226.97,344019500,HAS GmbH & Betriebs Co. KG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2226.97,0.00,AGENTS
DEFRA-0000001971,A0126915,HARRIS WILLIAMS & CO,0,0,0,0,0,0,0,0,0,0,29800.89656,0,Harris Williams & Co,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29800.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000001971,A0115047,HARRIS INTERACTIVE,40,GERMANY,73.2,0,40,8732,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services","Commercial econ., socio. & educ. research",0,315978960,Harris Interactive,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FRANCHISE
DEFRA-0000001971,HKK31,HANSEATISCHE KRANKENKASSE,640,GERMANY,85.12,0,640,8011,Services,70..89 - Services,80 - Health Services,Offices & clinics of doctors of medicine,160402.65,326430006,Hanseatische Krankenkasse,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9240.00,0.00,0.00,0.00,102783.74,0.00,6960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3647.03,37771.88,0.00,AGENTS
DEFRA-0000001971,646398,HANSEATIC LLOYD REEDEREI GMBH & CO. KG,25,GERMANY,61.2,0,25,4449,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",44 - Water Transportation,Water transportation of freight N.E.C.,1536,343865114,Hanseatic Lloyd Schiffahrt GmbH & Co. KG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1536.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,HAM35,HAMBURGISCHE WOHNUNGSBAUKREDITANSTALT,196,GERMANY,65.11,196,196,6029,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,"Commercial banks, N.E.C.",31344.61,320213093,Hamburgische Investitions- und Förderbank,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19200.00,0.00,0.00,0.00,0.00,0.00,1560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10584.61,0.00,AGENTS
DEFRA-0000001971,HAM38,HAMBURGER BUSINESS CENTER,5,GERMANY,74.85,5,5,7338,Services,70..89 - Services,73 - Business Services,Secretarial & court reporting services,7703.2,498581230,HAMBURG BUSINESS CENTER Eppendorf GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4463.20,0.00,AGENTS
DEFRA-0000001971,4260083,HALVERTON REAL ESTATE INVESTMENT MANAGEMENT GMBH,0,0,0,0,0,0,0,0,0,0,12689.58,0,Internos Global Investors Kapitalanlagegesellschaft mbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7975.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4714.37,0.00,AGENTS
DEFRA-0000001971,A0138434,HALDER BETEILIGUNGSBERATUNG GMBH,13,0,0,0,0,0,0,0,0,0,4440,0,Halder Beteiligungsberatung GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000001971,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K64,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
DEFRA-0000001971,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K63,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
DEFRA-0000001971,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K61,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
DEFRA-0000001971,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K60,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
DEFRA-0000001971,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K55,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
DEFRA-0000001971,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K53,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
DEFRA-0000001971,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K52,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
DEFRA-0000001971,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K51,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
DEFRA-0000001971,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K50,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
