company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon,country
Corado Spadotto,Corado Spadotto,Eckenheimer Landstr. 78,,60318,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,11,Small 10 - 49, 50.1206478   , 8.6876377   ,Germany
Corestate Capital Advisors GmbH,Corestate Capital Advisors,Eschersheimer Landstr. 6,,60322,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,30,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
CorFinA AG,CorFinA AG,Friedensstr. 11,,60311,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,10,Small 10 - 49, 50.1104028   , 8.6913868   ,Germany
Corina Kroneisen,Corina Kroneisen,Breitlacherstr. 48,,60489,Frankfurt am Main,8399,83,Sonstige soziale Einrichtungen,Social Services,Services,10,Small 10 - 49, 50.1235583   , 8.6078369   ,Germany
Corno Cimino,Corno Cimino,Schwarzwaldstr. 64,,60528,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,10,Small 10 - 49, 50.0810641   , 8.6296390   ,Germany
corpnext GmbH,corpnext GmbH,Clemensstr. 8,,60487,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
Corporate Identity Institut für integrierte Kommunikation GmbH,Corporate Identity Institut,Mittlerer Hasenpfad 39,,60598,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,Small 10 - 49, 50.0896355   , 8.6723776   ,Germany
Corporation Of The Presiding Bishop Of The Church Of Jesus Christ,Corporation Of The Presiding,Porthstr. 5-7,,60435,Frankfurt am Main,8661,86,Religionsgemeinschaften,Membership Organizations,Services,50,Small 10 - 49, 50.1457926   , 8.6825547   ,Germany
Cosel Europe GmbH,Cosel Europe GmbH,Berner Str. 53,,60437,Frankfurt am Main,5065,50,"Sonstige elektronische Elemente u. Ausrüstung, Radioteile u. -Zubehör",Wholesale Trade - Durable Goods,Wholesale & retail trade,11,Small 10 - 49, 50.1903000   , 8.6577400   ,Germany
CPC Unternehmensmanagement AG,CPC Unternehmensmanagement AG,Am Flughafen,,60549,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,82,Medium 50 - 249, 50.0413810   , 8.5800547   ,Germany
CREAM music school,CREAM music school,Habsburgerallee 9,,60385,Frankfurt am Main,8249,82,Berufsschulen außer Fachoberschulen,Educational Services,Services,14,Small 10 - 49, 50.1225700   , 8.7080900   ,Germany
creative analytic 3000 GmbH,creative analytic 3000 GmbH,Zeil 85-93,,60313,Frankfurt am Main,8732,87,"Gewerbliche ökonomische, soziologische und pädagogische Forschungseinr.","Engineering, Accounting, Research, Management & Related Svcs",Services,15,Small 10 - 49, 50.1146717   , 8.6752405   ,Germany
Credit Suisse (Deutschland) AG,Credit Suisse (Deutschland) AG,Junghofstr. 16,,60311,Frankfurt am Main,6029,60,Sonstige Geschäftsbanken,Depository Institutions,"Finance, Insurance, and Real Estate",250,Medium 50 - 249, 50.1104028   , 8.6913868   ,Germany
Creditreform Frankfurt Emil Vogt KG,Creditreform Frankfurt Emil,Börsenplatz 7-11,,60313,Frankfurt am Main,7323,73,Handels- u. Kreditauskunfteien,Business Services,Services,53,Medium 50 - 249, 50.1146717   , 8.6752405   ,Germany
Crocs Germany GmbH,Crocs Germany GmbH,Carl-Benz-Str. 21,,60386,Frankfurt am Main,5661,56,Schuhgeschäfte,Apparel and Accessory Stores,Wholesale & retail trade,180,Medium 50 - 249, 50.1299030   , 8.7527319   ,Germany
Crossinx GmbH,Crossinx GmbH,Hanauer Landstr. 291a,,60314,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,17,Small 10 - 49, 50.1119900   , 8.7128595   ,Germany
Crytek GmbH,Crytek GmbH,Grüneburgweg 16-18,,60322,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,415,Large 250 +, 50.1213400   , 8.6720600   ,Germany
CS RaumCenter GmbH,CS RaumCenter GmbH,Wächtersbacher Str. 63,,60386,Frankfurt am Main,5099,50,Sonstige Gebrauchsgüter,Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10 - 49, 50.1299030   , 8.7527319   ,Germany
CTM Marketing Services GmbH,CTM Marketing Services GmbH,Solmsstr. 2-22,,60486,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,300,Large 250 +, 50.1162158   , 8.6446802   ,Germany
CTSpace GmbH,CTSpace GmbH,Niddastr. 91,,60329,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,10,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
Cult Hotelbetrieb GmbH,Cult Hotelbetrieb GmbH,Offenbacher Landstr. 56,,60599,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,14,Small 10 - 49, 50.1010210   , 8.6920231   ,Germany
Cura Sana Pflegedienste Frankfurt gGmbH,Cura Sana Pflegedienste,Habsburgerallee 41,,60385,Frankfurt am Main,8082,80,Heimpflegedienste,Health Services,Services,12,Small 10 - 49, 50.1225700   , 8.7080900   ,Germany
CVC Capital Partners (Deutschland) GmbH,CVC Capital Partners,Bockenheimer Landstr. 24,,60323,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",15,Small 10 - 49, 50.1162875   , 8.6702706   ,Germany
d a e n e t Gesellschaft für Informationstechnologie mbH,d a e n e t Gesellschaft für,Hanauer Landstr. 204-206,,60314,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,25,Small 10 - 49, 50.1119900   , 8.7128595   ,Germany
D+H Financial Technology Germany GmbH,D+H Financial Technology,Bettinastr. 35-37,,60325,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,14,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
Dach- und Rinnenservice (DaRis) GmbH,Dach- und Rinnenservice,Stützeläckerweg 17,,60489,Frankfurt am Main,1761,17,Dachdeckereien u. Blecharbeiten,Construction - Special Trade Contractors,Construction,17,Small 10 - 49, 50.1235583   , 8.6078369   ,Germany
Dachdeckermeister Schenke GmbH,Dachdeckermeister Schenke GmbH,Schielestr. 19-21,,60314,Frankfurt am Main,1761,17,Dachdeckereien u. Blecharbeiten,Construction - Special Trade Contractors,Construction,10,Small 10 - 49, 50.1119900   , 8.7128595   ,Germany
Daewoo International (Deutschland) GmbH,Daewoo International,Lurgiallee 16,,60439,Frankfurt am Main,5051,50,"Metallwaren, Röhren u. Stahlbehälter, Kugellager, Wälzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,29,Small 10 - 49, 50.1599900   , 8.6454900   ,Germany
DAF Trucks Frankfurt GmbH,DAF Trucks Frankfurt GmbH,Josef-Eicher-Str. 6,,60437,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,37,Small 10 - 49, 50.1903000   , 8.6577400   ,Germany
Dahlmann-Schule,Dahlmann-Schule,Rhönstr. 86,,60385,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,14,Small 10 - 49, 50.1225700   , 8.7080900   ,Germany
Daikin Refrigerants Europe GmbH,Daikin Refrigerants Europe,Industriepark Höchst Gebäude D 821,,65926,Frankfurt am Main,2899,28,"Sonstige Chemikalien u. chemische Präparate, Salz, Essenzen, Feuerwerk",Chemicals and Allied Products,Manufacturing,70,Medium 50 - 249, 50.0890617   , 8.5375786   ,Germany
Daiwa Corporate Advisory GmbH,Daiwa Corporate Advisory GmbH,Neue Mainzer Str. 1,,60311,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,33,Small 10 - 49, 50.1104028   , 8.6913868   ,Germany
DAMM & BIERBAUM Agentur für Marketing und Kommunikation GmbH,DAMM & BIERBAUM Agentur für,Hanauer Landstr. 135-137,,60314,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,60,Medium 50 - 249, 50.1119900   , 8.7128595   ,Germany
DAN GmbH,DAN GmbH,August-Euler-Str. 3,,60486,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,50,Small 10 - 49, 50.1162158   , 8.6446802   ,Germany
DANONE WATERS DEUTSCHLAND GmbH,DANONE WATERS DEUTSCHLAND GmbH,Solmsstr. 18,,60486,Frankfurt am Main,5149,51,Sonstige Kolonialwaren u. verw. Artikel,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,115,Medium 50 - 249, 50.1162158   , 8.6446802   ,Germany
Danube Hotels Betriebs GmbH,Danube Hotels Betriebs GmbH,Wilhelm-Leuschner-Str. 43,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,220,Medium 50 - 249, 50.1080706   , 8.6713871   ,Germany
DAP GmbH,DAP GmbH,Gärtnerweg 4-8,,60322,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,87,Medium 50 - 249, 50.1213400   , 8.6720600   ,Germany
Das Örtliche Service- und Marketing GmbH,Das Örtliche Service- und,Speicherstr. 55,,60327,Frankfurt am Main,8732,87,"Gewerbliche ökonomische, soziologische und pädagogische Forschungseinr.","Engineering, Accounting, Research, Management & Related Svcs",Services,11,Small 10 - 49, 50.1007106   , 8.6641758   ,Germany
Das Telefonbuch-Servicegesellschaft mbH,Das,Speicherstr. 55,,60327,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,Small 10 - 49, 50.1007106   , 8.6641758   ,Germany
"DATAB GmbH, Datenverarbeitung für Marktforschung und Marketing","DATAB GmbH, Datenverarbeitung",Feldbergstr. 29,,60323,Frankfurt am Main,7373,73,Systemanalyse und -entwicklung,Business Services,Services,10,Small 10 - 49, 50.1162875   , 8.6702706   ,Germany
Dataforce Verlagsgesellschaft für Business Informationen mbH,Dataforce Verlagsgesellschaft,Hamburger Allee 14,,60486,Frankfurt am Main,8732,87,"Gewerbliche ökonomische, soziologische und pädagogische Forschungseinr.","Engineering, Accounting, Research, Management & Related Svcs",Services,65,Medium 50 - 249, 50.1162158   , 8.6446802   ,Germany
dataXpert GmbH,dataXpert GmbH,Hostatostr. 35,,65929,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,20,Small 10 - 49, 50.0983072   , 8.5430878   ,Germany
datenwerk GmbH,datenwerk GmbH,Vogelsbergstr. 34,,60316,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,11,Small 10 - 49, 50.1212192   , 8.6902567   ,Germany
DAVOG Steuerberatungs GmbH,DAVOG Steuerberatungs GmbH,Schaumainkai 91,,60596,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,13,Small 10 - 49, 50.0989500   , 8.6817200   ,Germany
DB Energie GmbH,DB Energie GmbH,Pfarrer-Perabo-Platz 2,,60326,Frankfurt am Main,4911,49,Elektrizitätsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,1770,Large 250 +, 50.1051310   , 8.6149319   ,Germany
DB Gastronomie GmbH,DB Gastronomie GmbH,Weilburger Str. 28,,60326,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,475,Large 250 +, 50.1051310   , 8.6149319   ,Germany
DB GmbH,DB RegioNetz GmbH,Stephensonstr. 1,,60326,Frankfurt am Main,4011,40,"Eisenbahnlinien, Güterverkehr",Railroad Transportation,Transportation and Public Utilities,6874,Large 250 +, 50.1051310   , 8.6149319   ,Germany
DB Investment Services GmbH,DB Investment Services GmbH,Wilhelm-Fay-Str. 31-37,,65936,Frankfurt am Main,6029,60,Sonstige Geschäftsbanken,Depository Institutions,"Finance, Insurance, and Real Estate",670,Large 250 +, 50.1240000   , 8.5888400   ,Germany
DB Netz AG,DB Netz AG,Theodor-Heuss-Allee 7,,60486,Frankfurt am Main,4011,40,"Eisenbahnlinien, Güterverkehr",Railroad Transportation,Transportation and Public Utilities,40000,Large 250 +, 50.1162158   , 8.6446802   ,Germany
DB Rent GmbH,DB Rent GmbH,Mainzer Landstr. 169,,60327,Frankfurt am Main,7514,75,PKW-Vermietung,"Automotive Repair, Services and Parking",Services,215,Medium 50 - 249, 50.1007106   , 8.6641758   ,Germany
DB Systel GmbH,DB Systel GmbH,Jürgen-Ponto-Platz 1,,60329,Frankfurt am Main,7374,73,Datenverarbeitungsdienste,Business Services,Services,3400,Large 250 +, 50.1080706   , 8.6713871   ,Germany
DBRS Europe Ltd.,DBRS Europe Ltd.,Mainzer Landstr. 16,,60325,Frankfurt am Main,7299,72,Verschiedene persönliche Dienstleistungen,Personal Services,Services,10,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
DE SANGOSSE GmbH,DE SANGOSSE GmbH,Neue Börsenstr. 6,,60487,Frankfurt am Main,5191,51,"Landwirtschaftliche Geräte, Kunstdünger, Samen usw.",Wholesale Trade - Nondurable Goods,Wholesale & retail trade,10,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
DE.JA Logistik GmbH,DE.JA Logistik GmbH,Cargo City Süd,,60549,Frankfurt am Main,4731,47,Fracht- u. Cargo-Transportorganisation,Transportation Services,Transportation and Public Utilities,10,Small 10 - 49, 50.0413810   , 8.5800547   ,Germany
Dealis Fund Operations GmbH,Dealis Fund Operations GmbH,Herriotstr. 1,,60528,Frankfurt am Main,8741,87,Management-Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,380,Large 250 +, 50.0810641   , 8.6296390   ,Germany
DECHEMA,DECHEMA,Theodor-Heuss-Allee 25,,60486,Frankfurt am Main,8711,87,Technische Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,203,Medium 50 - 249, 50.1162158   , 8.6446802   ,Germany
Deck 13 Interactive GmbH,Deck 13 Interactive GmbH,Gutleutstr. 82,,60329,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,40,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
Decor-Walther Einrichtungs GmbH,Decor-Walther Einrichtungs,Berliner Str. 56-58,,60311,Frankfurt am Main,5023,50,"Wohnungsausstattungen, Glaswaren, Teppiche, Bodenbeläge, Gardinen",Wholesale Trade - Durable Goods,Wholesale & retail trade,34,Small 10 - 49, 50.1104028   , 8.6913868   ,Germany
DEESCALATION SERVICE TEAM GmbH,DEESCALATION SERVICE TEAM GmbH,Auf dem Schafberg 4-6,,65933,Frankfurt am Main,7381,73,"Detektivbüros, Wach- u. Schutzdienste, gepanzerte Wagen",Business Services,Services,60,Medium 50 - 249, 50.0907309   , 8.5934097   ,Germany
DEGETO FILM GMBH,DEGETO FILM GMBH,Am Steinernen Stock 1,,60320,Frankfurt am Main,7812,78,Film- und Video-Produktion,Motion Pictures,Services,76,Medium 50 - 249, 50.1396151   , 8.6758600   ,Germany
Degussa Bank AG,Degussa Bank AG,Theodor-Heuss-Allee 74,,60486,Frankfurt am Main,6029,60,Sonstige Geschäftsbanken,Depository Institutions,"Finance, Insurance, and Real Estate",750,Large 250 +, 50.1162158   , 8.6446802   ,Germany
Degussa Sonne/Mond Goldhandel GmbH,Degussa Sonne/Mond Goldhandel,Kettenhofweg 29,,60325,Frankfurt am Main,5094,50,"Schmuck, Uhren, Brillanten u. andere Edelsteine",Wholesale Trade - Durable Goods,Wholesale & retail trade,60,Medium 50 - 249, 50.1156250   , 8.6690280   ,Germany
Deininger Unternehmensberatung GmbH,Deininger Unternehmensberatung,Hamburger Allee 4,,60486,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,110,Medium 50 - 249, 50.1162158   , 8.6446802   ,Germany
DEJAN Service Glas- und Gebäudereinigung GmbH,DEJAN Service Glas- und,Marbachweg 232A,,60320,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,15,Small 10 - 49, 50.1396151   , 8.6758600   ,Germany
DekaBank Deutsche Girozentrale,DekaBank Deutsche Girozentrale,Mainzer Landstr. 16,,60325,Frankfurt am Main,6036,60,Sparkassen ohne Bundeslizenz,Depository Institutions,"Finance, Insurance, and Real Estate",2500,Large 250 +, 50.1156250   , 8.6690280   ,Germany
DEKRA AUTOMOTIVE SOLUTIONS Germany GmbH,DEKRA AUTOMOTIVE SOLUTIONS,Lyoner Str. 14,,60528,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,76,Medium 50 - 249, 50.0810641   , 8.6296390   ,Germany
DEKU Dienstleistungen GmbH,DEKU Dienstleistungen GmbH,Am Martinszehnten 3,,60437,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,180,Medium 50 - 249, 50.1903000   , 8.6577400   ,Germany
Dell GmbH,Dell GmbH,Unterschweinstiege 10,,60549,Frankfurt am Main,3571,35,Computer,Industrial and Commercial Machinery and Computer Equipment,Manufacturing,670,Large 250 +, 50.0413810   , 8.5800547   ,Germany
Delta Access Systemhaus  für Softwareentwicklung und Computertechnik GmbH,Delta Access Systemhaus  für,Königsberger Str. 27,,60487,Frankfurt am Main,3571,35,Computer,Industrial and Commercial Machinery and Computer Equipment,Manufacturing,17,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
Deltamax Cargo GmbH,Deltamax Cargo GmbH,Cargo City Süd,,60549,Frankfurt am Main,4731,47,Fracht- u. Cargo-Transportorganisation,Transportation Services,Transportation and Public Utilities,15,Small 10 - 49, 50.0413810   , 8.5800547   ,Germany
DELTEC INTERNATIONAL COURIER GmbH,DELTEC INTERNATIONAL COURIER,Adam-Opel-Str. 14,,60386,Frankfurt am Main,4731,47,Fracht- u. Cargo-Transportorganisation,Transportation Services,Transportation and Public Utilities,20,Small 10 - 49, 50.1299030   , 8.7527319   ,Germany
DEMAT DIRECT EXPOSITION MANAGING AND TRADING GMBH,DEMAT DIRECT EXPOSITION,Carl-von-Noorden-Platz 5,,60596,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,20,Small 10 - 49, 50.0989500   , 8.6817200   ,Germany
Demos GmbH,Demos GmbH,Friedrich-Ebert-Anlage 49,,60308,Frankfurt am Main,8299,82,Sonstige Schulen u. Ausbildungsstätten,Educational Services,Services,20,Small 10 - 49, 50.1123829   , 8.6527429   ,Germany
DENIC eG,DENIC eG,Kaiserstr. 75-77,,60329,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,108,Medium 50 - 249, 50.1080706   , 8.6713871   ,Germany
Denningers Mühlenbäckerei,Denningers Mühlenbäckerei,Berger Str. 196,,60385,Frankfurt am Main,5461,54,Bäckereien mit Verkauf,Food Stores,Wholesale & retail trade,19,Small 10 - 49, 50.1225700   , 8.7080900   ,Germany
deOleo Deutschland GmbH,deOleo Deutschland GmbH,Hanauer Landstr. 291,,60314,Frankfurt am Main,5199,51,Sonstige Verbrauchsgüter,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,13,Small 10 - 49, 50.1119900   , 8.7128595   ,Germany
Der Bäcker Eifler GmbH,Der Bäcker Eifler GmbH,Carl-Benz-Str. 47,,60386,Frankfurt am Main,5149,51,Sonstige Kolonialwaren u. verw. Artikel,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,54,Medium 50 - 249, 50.1299030   , 8.7527319   ,Germany
DER Business Travel Synergi Germany,DER Business Travel Synergi,Platz der Republik 1,,60325,Frankfurt am Main,4119,41,Sonstiger öffentl. Nahverkehr,"Local, Suburban Transit & Interurbn Hgwy Passenger Transport",Transportation and Public Utilities,12,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
DER Deutsches Reisebüro GmbH & Co. OHG,DER Deutsches Reisebüro GmbH &,Emil-von-Behring-Str. 6,,60439,Frankfurt am Main,4724,47,Reisebüros,Transportation Services,Transportation and Public Utilities,2530,Large 250 +, 50.1599900   , 8.6454900   ,Germany
DERPART Reisevertrieb GmbH,DERPART Reisevertrieb GmbH,Emil-von-Behring-Str. 2,,60439,Frankfurt am Main,4724,47,Reisebüros,Transportation Services,Transportation and Public Utilities,370,Large 250 +, 50.1599900   , 8.6454900   ,Germany
DERYA GmbH Warenhandel und Gaststättenbetriebe,DERYA GmbH Warenhandel und,Kaiserstr. 50,,60329,Frankfurt am Main,5099,50,Sonstige Gebrauchsgüter,Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
Desinsekta GmbH,Desinsekta GmbH,Schönberger Weg 3,,60488,Frankfurt am Main,7342,73,Desinfektoren und Kammerjäger,Business Services,Services,11,Small 10 - 49, 50.1485861   , 8.6142974   ,Germany
DETEKTIV-LUX DEUTSCHLAND GmbH,DETEKTIV-LUX DEUTSCHLAND GmbH,Zeil 44,,60313,Frankfurt am Main,7381,73,"Detektivbüros, Wach- u. Schutzdienste, gepanzerte Wagen",Business Services,Services,15,Small 10 - 49, 50.1146717   , 8.6752405   ,Germany
"DeTeMedien, Deutsche Telekom Medien GmbH","DeTeMedien, Deutsche Telekom",Wiesenhüttenstr. 18,,60329,Frankfurt am Main,7319,73,Sonstige Werbung,Business Services,Services,130,Medium 50 - 249, 50.1080706   , 8.6713871   ,Germany
Deufol Frankfurt GmbH,Deufol Frankfurt GmbH,Cargo City Süd,,60549,Frankfurt am Main,4783,47,Verpackungsdienste,Transportation Services,Transportation and Public Utilities,10,Small 10 - 49, 50.0413810   , 8.5800547   ,Germany
DEUKONA Versicherungs-Vermittlungs-GmbH,DEUKONA,Taunusanlage 12,,60325,Frankfurt am Main,6411,64,"Versicherungsagenturen, Makler u. Dienstleistungen","Insurance Agents, Brokers and Service","Finance, Insurance, and Real Estate",20,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
Deutsche Asset & Wealth Management GmbH,Deutsche Asset & Wealth,Mainzer Landstr. 11-17,,60329,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",24,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
DEUTSCHE BANK AG,DEUTSCHE BANK AG,Taunusanlage 12,,60325,Frankfurt am Main,6029,60,Sonstige Geschäftsbanken,Depository Institutions,"Finance, Insurance, and Real Estate",27286,Large 250 +, 50.1156250   , 8.6690280   ,Germany
Deutsche Bank Bauspar-AG,Deutsche Bank Bauspar-AG,Niddagaustr. 42,,60489,Frankfurt am Main,6036,60,Sparkassen ohne Bundeslizenz,Depository Institutions,"Finance, Insurance, and Real Estate",190,Medium 50 - 249, 50.1235583   , 8.6078369   ,Germany
Deutsche Beteiligungs AG,Deutsche Beteiligungs AG,Börsenstr. 1,,60313,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",50,Small 10 - 49, 50.1146717   , 8.6752405   ,Germany
Deutsche Börse AG,Deutsche Börse AG,Neue Börsenstr. 1,,60487,Frankfurt am Main,6231,62,Wertpapier- u. Warenbörsen,"Security & Commodity Brokers, Dealers, Exchanges & Services","Finance, Insurance, and Real Estate",4200,Large 250 +, 50.1348401   , 8.6478970   ,Germany
Deutsche Bundesbank,Deutsche Bundesbank,Wilhelm-Epstein-Str. 14,,60431,Frankfurt am Main,6021,60,Bundesbanken,Depository Institutions,"Finance, Insurance, and Real Estate",9500,Large 250 +, 50.1366321   , 8.6466118   ,Germany
Deutsche Eco AG,Deutsche Eco AG,Goetheplatz 4,,60311,Frankfurt am Main,4911,49,Elektrizitätsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,85,Medium 50 - 249, 50.1104028   , 8.6913868   ,Germany
Deutsche Gesellschaft für Qualität e.V. (DGQ),Deutsche Gesellschaft für,August-Schanz-Str. 21A,,60433,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,120,Medium 50 - 249, 50.1613942   , 8.6574002   ,Germany
Deutsche Gesundheitshilfe (DGH) e.V.,Deutsche Gesundheitshilfe,Hausener Weg 61,,60489,Frankfurt am Main,8641,86,Vereine,Membership Organizations,Services,121,Medium 50 - 249, 50.1235583   , 8.6078369   ,Germany
Deutsche Grundbesitz-Anlagegesellschaft Dr. Rühl & Co. Anlagefonds 6/Olympia Einkaufszentrum-KG,Deutsche,Mainzer Landstr. 178-190,,60327,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",12,Small 10 - 49, 50.1007106   , 8.6641758   ,Germany
Deutsche Herzstiftung e.V.,Deutsche Herzstiftung e.V.,Vogtstr. 50,,60322,Frankfurt am Main,8249,82,Berufsschulen außer Fachoberschulen,Educational Services,Services,20,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
Deutsche Landwirtschafts Gesellschaft e.V.,Deutsche Landwirtschafts,Eschborner Landstr. 122,,60489,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,200,Medium 50 - 249, 50.1235583   , 8.6078369   ,Germany
Deutsche Nationalbibliothek,Deutsche Nationalbibliothek,Adickesallee 1,,60322,Frankfurt am Main,8231,82,Bibliotheken u. Informationszentren,Educational Services,Services,685,Large 250 +, 50.1213400   , 8.6720600   ,Germany
Deutsche Raiffeisen-Warenzentrale GmbH,Deutsche,Reuterweg 51-53,,60323,Frankfurt am Main,5191,51,"Landwirtschaftliche Geräte, Kunstdünger, Samen usw.",Wholesale Trade - Nondurable Goods,Wholesale & retail trade,52,Medium 50 - 249, 50.1162875   , 8.6702706   ,Germany
Deutsche Rentenversicherung Hessen,Deutsche Rentenversicherung,Städelstr. 28,,60596,Frankfurt am Main,6399,63,Sonstige Versicherungsträger,Insurance Carriers,"Finance, Insurance, and Real Estate",2400,Large 250 +, 50.0989500   , 8.6817200   ,Germany
Deutsche Sportmarketing GmbH,Deutsche Sportmarketing GmbH,Schaumainkai 91,,60596,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,22,Small 10 - 49, 50.0989500   , 8.6817200   ,Germany
Deutsche Stiftung Organtransplantation,Deutsche Stiftung,Deutschherrnufer 52,,60594,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,80,Medium 50 - 249, 50.1059565   , 8.6869270   ,Germany
Deutsche WertpapierService Bank AG,Deutsche WertpapierService,Wildunger Str. 14,,60487,Frankfurt am Main,6029,60,Sonstige Geschäftsbanken,Depository Institutions,"Finance, Insurance, and Real Estate",1500,Large 250 +, 50.1348401   , 8.6478970   ,Germany
Deutsche Wohnen AG,Deutsche Wohnen AG,Pfaffenwiese 300,,65929,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",265,Large 250 +, 50.0983072   , 8.5430878   ,Germany
